Country,Feature,Coefficient,Percentage_Effect,Train_Adj_R2,Test_MSE
Bangladesh,"Infant Mortality Rate (infant deaths per 1,000 live births)",0.404155022,68.90807118,0.884216117,0.001361703
Bangladesh,"Crude Death Rate (deaths per 1,000 population)",0.105805778,18.03979083,0.884216117,0.001361703
Bangladesh,"Rate of Natural Change (per 1,000 population)",0.076552529,13.05213799,0.884216117,0.001361703
Bangladesh,DailyIncome,0,0,0.884216117,0.001361703
Bangladesh,Sex Ratio at Birth (males per 100 female births),0,0,0.884216117,0.001361703
Bangladesh,Net Number of Migrants ,0,0,0.884216117,0.001361703
Bangladesh,"Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)",0,0,0.884216117,0.001361703
Bangladesh,Female Life Expectancy at Age 15 (years),0,0,0.884216117,0.001361703
Bangladesh,Male Life Expectancy at Age 15 (years),0,0,0.884216117,0.001361703
Bangladesh,Female Deaths ,0,0,0.884216117,0.001361703
Bangladesh,Male Deaths ,0,0,0.884216117,0.001361703
Bangladesh,Mean Age Childbearing (years),0,0,0.884216117,0.001361703
Bangladesh,female_years_schooling,0,0,0.884216117,0.001361703
Bangladesh,Births by women aged 15 to 19 ,0,0,0.884216117,0.001361703
Bangladesh,Population Annual Doubling Time (years),0,0,0.884216117,0.001361703
Bangladesh,Population Growth Rate (percentage),0,0,0.884216117,0.001361703
Bangladesh,"Median Age, as of 1 July (years)",0,0,0.884216117,0.001361703
Bangladesh,"Population Sex Ratio, as of 1 July (males per 100 females)",0,0,0.884216117,0.001361703
Bangladesh,"Population Density, as of 1 July (persons per square km)",0,0,0.884216117,0.001361703
Bangladesh,employment_rate_15_24,0,0,0.884216117,0.001361703
Bangladesh,EmploymentRate15,0,0,0.884216117,0.001361703
Bangladesh,"Net Migration Rate (per 1,000 population)",0,0,0.884216117,0.001361703
Bulgaria,"Rate of Natural Change (per 1,000 population)",0.153402374,40.26939512,0.974076735,0.00045032
Bulgaria,DailyIncome,0.083635746,21.95507681,0.974076735,0.00045032
Bulgaria,Mean Age Childbearing (years),0.049100169,12.88920153,0.974076735,0.00045032
Bulgaria,Female Deaths ,0.03056562,8.023728685,0.974076735,0.00045032
Bulgaria,"Crude Death Rate (deaths per 1,000 population)",0.027771229,7.290177949,0.974076735,0.00045032
Bulgaria,"Infant Mortality Rate (infant deaths per 1,000 live births)",-0.025941482,6.809854214,0.974076735,0.00045032
Bulgaria,Sex Ratio at Birth (males per 100 female births),-0.004057113,1.065025849,0.974076735,0.00045032
Bulgaria,employment_rate_15_24,-0.002442889,0.641278569,0.974076735,0.00045032
Bulgaria,female_years_schooling,-0.002425334,0.63667017,0.974076735,0.00045032
Bulgaria,Population Growth Rate (percentage),0.001598392,0.419591105,0.974076735,0.00045032
Bulgaria,Population Annual Doubling Time (years),0,0,0.974076735,0.00045032
Bulgaria,Births by women aged 15 to 19 ,0,0,0.974076735,0.00045032
Bulgaria,"Population Density, as of 1 July (persons per square km)",0,0,0.974076735,0.00045032
Bulgaria,Male Deaths ,0,0,0.974076735,0.00045032
Bulgaria,EmploymentRate15,0,0,0.974076735,0.00045032
Bulgaria,"Median Age, as of 1 July (years)",0,0,0.974076735,0.00045032
Bulgaria,Male Life Expectancy at Age 15 (years),0,0,0.974076735,0.00045032
Bulgaria,Female Life Expectancy at Age 15 (years),0,0,0.974076735,0.00045032
Bulgaria,"Population Sex Ratio, as of 1 July (males per 100 females)",0,0,0.974076735,0.00045032
Bulgaria,"Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)",0,0,0.974076735,0.00045032
Bulgaria,Net Number of Migrants ,0,0,0.974076735,0.00045032
Bulgaria,"Net Migration Rate (per 1,000 population)",0,0,0.974076735,0.00045032
Bahrain,"Rate of Natural Change (per 1,000 population)",0.45673109,79.812804,0.978137913,0.003732211
Bahrain,"Crude Death Rate (deaths per 1,000 population)",0.106709762,18.64730797,0.978137913,0.003732211
Bahrain,Population Growth Rate (percentage),0.00799888,1.39778761,0.978137913,0.003732211
Bahrain,EmploymentRate15,-0.000813174,0.142100418,0.978137913,0.003732211
Bahrain,DailyIncome,0,0,0.978137913,0.003732211
Bahrain,Male Deaths ,0,0,0.978137913,0.003732211
Bahrain,Net Number of Migrants ,0,0,0.978137913,0.003732211
Bahrain,"Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)",0,0,0.978137913,0.003732211
Bahrain,"Infant Mortality Rate (infant deaths per 1,000 live births)",0,0,0.978137913,0.003732211
Bahrain,Female Life Expectancy at Age 15 (years),0,0,0.978137913,0.003732211
Bahrain,Male Life Expectancy at Age 15 (years),0,0,0.978137913,0.003732211
Bahrain,Female Deaths ,0,0,0.978137913,0.003732211
Bahrain,Mean Age Childbearing (years),0,0,0.978137913,0.003732211
Bahrain,Sex Ratio at Birth (males per 100 female births),0,0,0.978137913,0.003732211
Bahrain,female_years_schooling,0,0,0.978137913,0.003732211
Bahrain,Births by women aged 15 to 19 ,0,0,0.978137913,0.003732211
Bahrain,Population Annual Doubling Time (years),0,0,0.978137913,0.003732211
Bahrain,"Median Age, as of 1 July (years)",0,0,0.978137913,0.003732211
Bahrain,"Population Sex Ratio, as of 1 July (males per 100 females)",0,0,0.978137913,0.003732211
Bahrain,"Population Density, as of 1 July (persons per square km)",0,0,0.978137913,0.003732211
Bahrain,employment_rate_15_24,0,0,0.978137913,0.003732211
Bahrain,"Net Migration Rate (per 1,000 population)",0,0,0.978137913,0.003732211
Bahamas,"Rate of Natural Change (per 1,000 population)",0.358570681,27.1711436,0.998724382,0.00335659
Bahamas,Male Deaths ,0.314608849,23.83988059,0.998724382,0.00335659
Bahamas,"Population Density, as of 1 July (persons per square km)",-0.16733914,12.68033344,0.998724382,0.00335659
Bahamas,"Population Sex Ratio, as of 1 July (males per 100 females)",0.145681651,11.03921004,0.998724382,0.00335659
Bahamas,Births by women aged 15 to 19 ,0.068517403,5.191992272,0.998724382,0.00335659
Bahamas,Male Life Expectancy at Age 15 (years),0.059845834,4.534893231,0.998724382,0.00335659
Bahamas,Female Life Expectancy at Age 15 (years),0.058640088,4.443526323,0.998724382,0.00335659
Bahamas,Population Growth Rate (percentage),0.039564387,2.99804113,0.998724382,0.00335659
Bahamas,"Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)",0.037038015,2.80660208,0.998724382,0.00335659
Bahamas,"Infant Mortality Rate (infant deaths per 1,000 live births)",-0.026177935,1.983665898,0.998724382,0.00335659
Bahamas,Sex Ratio at Birth (males per 100 female births),-0.022082044,1.673294605,0.998724382,0.00335659
Bahamas,"Crude Death Rate (deaths per 1,000 population)",0.007057529,0.534793087,0.998724382,0.00335659
Bahamas,Population Annual Doubling Time (years),-0.00616757,0.467355382,0.998724382,0.00335659
Bahamas,"Median Age, as of 1 July (years)",0.0059272,0.44914104,0.998724382,0.00335659
Bahamas,DailyIncome,0.001357864,0.102893841,0.998724382,0.00335659
Bahamas,employment_rate_15_24,-0.001098411,0.083233441,0.998724382,0.00335659
Bahamas,Net Number of Migrants ,0,0,0.998724382,0.00335659
Bahamas,Mean Age Childbearing (years),0,0,0.998724382,0.00335659
Bahamas,Female Deaths ,0,0,0.998724382,0.00335659
Bahamas,female_years_schooling,0,0,0.998724382,0.00335659
Bahamas,EmploymentRate15,0,0,0.998724382,0.00335659
Bahamas,"Net Migration Rate (per 1,000 population)",0,0,0.998724382,0.00335659
Bosnia and Herzegovina,Births by women aged 15 to 19 ,0.224250759,48.03958464,0.836521878,0.000254988
Bosnia and Herzegovina,"Population Density, as of 1 July (persons per square km)",-0.180994173,38.77304552,0.836521878,0.000254988
Bosnia and Herzegovina,"Population Sex Ratio, as of 1 July (males per 100 females)",0.06070541,13.00447179,0.836521878,0.000254988
Bosnia and Herzegovina,"Crude Death Rate (deaths per 1,000 population)",0.000853776,0.182898045,0.836521878,0.000254988
Bosnia and Herzegovina,DailyIncome,0,0,0.836521878,0.000254988
Bosnia and Herzegovina,Male Deaths ,0,0,0.836521878,0.000254988
Bosnia and Herzegovina,Net Number of Migrants ,0,0,0.836521878,0.000254988
Bosnia and Herzegovina,"Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)",0,0,0.836521878,0.000254988
Bosnia and Herzegovina,"Infant Mortality Rate (infant deaths per 1,000 live births)",0,0,0.836521878,0.000254988
Bosnia and Herzegovina,Female Life Expectancy at Age 15 (years),0,0,0.836521878,0.000254988
Bosnia and Herzegovina,Male Life Expectancy at Age 15 (years),0,0,0.836521878,0.000254988
Bosnia and Herzegovina,Female Deaths ,0,0,0.836521878,0.000254988
Bosnia and Herzegovina,Mean Age Childbearing (years),0,0,0.836521878,0.000254988
Bosnia and Herzegovina,Sex Ratio at Birth (males per 100 female births),0,0,0.836521878,0.000254988
Bosnia and Herzegovina,female_years_schooling,0,0,0.836521878,0.000254988
Bosnia and Herzegovina,Population Annual Doubling Time (years),0,0,0.836521878,0.000254988
Bosnia and Herzegovina,Population Growth Rate (percentage),0,0,0.836521878,0.000254988
Bosnia and Herzegovina,"Rate of Natural Change (per 1,000 population)",0,0,0.836521878,0.000254988
Bosnia and Herzegovina,"Median Age, as of 1 July (years)",0,0,0.836521878,0.000254988
Bosnia and Herzegovina,employment_rate_15_24,0,0,0.836521878,0.000254988
Bosnia and Herzegovina,EmploymentRate15,0,0,0.836521878,0.000254988
Bosnia and Herzegovina,"Net Migration Rate (per 1,000 population)",0,0,0.836521878,0.000254988
Belarus,"Rate of Natural Change (per 1,000 population)",0.232925063,57.49157367,0.978102867,0.001543562
Belarus,"Crude Death Rate (deaths per 1,000 population)",0.044262153,10.92497634,0.978102867,0.001543562
Belarus,Female Deaths ,0.037912591,9.357750108,0.978102867,0.001543562
Belarus,"Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)",-0.027282908,6.734085663,0.978102867,0.001543562
Belarus,DailyIncome,0.019535108,4.821739955,0.978102867,0.001543562
Belarus,"Population Sex Ratio, as of 1 July (males per 100 females)",0.01545711,3.81519088,0.978102867,0.001543562
Belarus,Population Growth Rate (percentage),0.015408154,3.803107331,0.978102867,0.001543562
Belarus,EmploymentRate15,-0.012363352,3.051576045,0.978102867,0.001543562
Belarus,Male Deaths ,0,0,0.978102867,0.001543562
Belarus,Net Number of Migrants ,0,0,0.978102867,0.001543562
Belarus,"Infant Mortality Rate (infant deaths per 1,000 live births)",0,0,0.978102867,0.001543562
Belarus,Female Life Expectancy at Age 15 (years),0,0,0.978102867,0.001543562
Belarus,Male Life Expectancy at Age 15 (years),0,0,0.978102867,0.001543562
Belarus,Mean Age Childbearing (years),0,0,0.978102867,0.001543562
Belarus,Sex Ratio at Birth (males per 100 female births),0,0,0.978102867,0.001543562
Belarus,female_years_schooling,0,0,0.978102867,0.001543562
Belarus,Births by women aged 15 to 19 ,0,0,0.978102867,0.001543562
Belarus,Population Annual Doubling Time (years),0,0,0.978102867,0.001543562
Belarus,"Median Age, as of 1 July (years)",0,0,0.978102867,0.001543562
Belarus,"Population Density, as of 1 July (persons per square km)",0,0,0.978102867,0.001543562
Belarus,employment_rate_15_24,0,0,0.978102867,0.001543562
Belarus,"Net Migration Rate (per 1,000 population)",0,0,0.978102867,0.001543562
Belize,"Rate of Natural Change (per 1,000 population)",0.591056244,73.93593684,0.999804106,0.000300483
Belize,"Infant Mortality Rate (infant deaths per 1,000 live births)",0.099605045,12.45971498,0.999804106,0.000300483
Belize,"Crude Death Rate (deaths per 1,000 population)",0.043684764,5.46457964,0.999804106,0.000300483
Belize,Mean Age Childbearing (years),0.032661926,4.085719642,0.999804106,0.000300483
Belize,Male Life Expectancy at Age 15 (years),0.021214023,2.653687654,0.999804106,0.000300483
Belize,female_years_schooling,0.007944974,0.99384635,0.999804106,0.000300483
Belize,"Net Migration Rate (per 1,000 population)",-0.003067981,0.383777491,0.999804106,0.000300483
Belize,Births by women aged 15 to 19 ,-0.000181767,0.022737397,0.999804106,0.000300483
Belize,"Median Age, as of 1 July (years)",0,0,0.999804106,0.000300483
Belize,Population Growth Rate (percentage),0,0,0.999804106,0.000300483
Belize,Population Annual Doubling Time (years),0,0,0.999804106,0.000300483
Belize,"Population Sex Ratio, as of 1 July (males per 100 females)",0,0,0.999804106,0.000300483
Belize,Sex Ratio at Birth (males per 100 female births),0,0,0.999804106,0.000300483
Belize,Male Deaths ,0,0,0.999804106,0.000300483
Belize,Female Deaths ,0,0,0.999804106,0.000300483
Belize,"Population Density, as of 1 July (persons per square km)",0,0,0.999804106,0.000300483
Belize,employment_rate_15_24,0,0,0.999804106,0.000300483
Belize,Female Life Expectancy at Age 15 (years),0,0,0.999804106,0.000300483
Belize,EmploymentRate15,0,0,0.999804106,0.000300483
Belize,"Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)",0,0,0.999804106,0.000300483
Belize,Net Number of Migrants ,0,0,0.999804106,0.000300483
Belize,DailyIncome,0,0,0.999804106,0.000300483
Bolivia,DailyIncome,0,,1,0
Bolivia,female_years_schooling,0,,1,0
Bolivia,EmploymentRate15,0,,1,0
Bolivia,employment_rate_15_24,0,,1,0
Bolivia,"Population Density, as of 1 July (persons per square km)",0,,1,0
Bolivia,"Population Sex Ratio, as of 1 July (males per 100 females)",0,,1,0
Bolivia,"Median Age, as of 1 July (years)",0,,1,0
Bolivia,"Rate of Natural Change (per 1,000 population)",0,,1,0
Bolivia,Population Growth Rate (percentage),0,,1,0
Bolivia,Population Annual Doubling Time (years),0,,1,0
Bolivia,Births by women aged 15 to 19 ,0,,1,0
Bolivia,Mean Age Childbearing (years),0,,1,0
Bolivia,Sex Ratio at Birth (males per 100 female births),0,,1,0
Bolivia,Male Deaths ,0,,1,0
Bolivia,Female Deaths ,0,,1,0
Bolivia,"Crude Death Rate (deaths per 1,000 population)",0,,1,0
Bolivia,Male Life Expectancy at Age 15 (years),0,,1,0
Bolivia,Female Life Expectancy at Age 15 (years),0,,1,0
Bolivia,"Infant Mortality Rate (infant deaths per 1,000 live births)",0,,1,0
Bolivia,"Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)",0,,1,0
Bolivia,Net Number of Migrants ,0,,1,0
Bolivia,"Net Migration Rate (per 1,000 population)",0,,1,0
Brazil,"Rate of Natural Change (per 1,000 population)",0.353983695,75.22206968,0.999350951,3.44057E-05
Brazil,Mean Age Childbearing (years),0.046362337,9.852066626,0.999350951,3.44057E-05
Brazil,"Crude Death Rate (deaths per 1,000 population)",0.041566851,8.833018564,0.999350951,3.44057E-05
Brazil,"Infant Mortality Rate (infant deaths per 1,000 live births)",0.017716504,3.76478393,0.999350951,3.44057E-05
Brazil,female_years_schooling,-0.005521856,1.173402708,0.999350951,3.44057E-05
Brazil,"Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)",0.005433648,1.154658496,0.999350951,3.44057E-05
Brazil,Sex Ratio at Birth (males per 100 female births),0,0,0.999350951,3.44057E-05
Brazil,Net Number of Migrants ,0,0,0.999350951,3.44057E-05
Brazil,Female Life Expectancy at Age 15 (years),0,0,0.999350951,3.44057E-05
Brazil,Male Life Expectancy at Age 15 (years),0,0,0.999350951,3.44057E-05
Brazil,Female Deaths ,0,0,0.999350951,3.44057E-05
Brazil,Male Deaths ,0,0,0.999350951,3.44057E-05
Brazil,DailyIncome,0,0,0.999350951,3.44057E-05
Brazil,Births by women aged 15 to 19 ,0,0,0.999350951,3.44057E-05
Brazil,Population Annual Doubling Time (years),0,0,0.999350951,3.44057E-05
Brazil,Population Growth Rate (percentage),0,0,0.999350951,3.44057E-05
Brazil,"Median Age, as of 1 July (years)",0,0,0.999350951,3.44057E-05
Brazil,"Population Sex Ratio, as of 1 July (males per 100 females)",0,0,0.999350951,3.44057E-05
Brazil,"Population Density, as of 1 July (persons per square km)",0,0,0.999350951,3.44057E-05
Brazil,employment_rate_15_24,0,0,0.999350951,3.44057E-05
Brazil,EmploymentRate15,0,0,0.999350951,3.44057E-05
Brazil,"Net Migration Rate (per 1,000 population)",0,0,0.999350951,3.44057E-05
Barbados,"Rate of Natural Change (per 1,000 population)",0.163852493,46.82843262,0.919619707,0.00023408
Barbados,Male Life Expectancy at Age 15 (years),0.066951926,19.13461123,0.919619707,0.00023408
Barbados,Female Deaths ,0.047829882,13.66960226,0.919619707,0.00023408
Barbados,"Crude Death Rate (deaths per 1,000 population)",0.031316563,8.950157183,0.919619707,0.00023408
Barbados,Sex Ratio at Birth (males per 100 female births),0.021232418,6.06814598,0.919619707,0.00023408
Barbados,Population Annual Doubling Time (years),0.006186051,1.767950407,0.919619707,0.00023408
Barbados,Net Number of Migrants ,-0.006163437,1.761487372,0.919619707,0.00023408
Barbados,EmploymentRate15,0.003215914,0.919096142,0.919619707,0.00023408
Barbados,female_years_schooling,-0.002637051,0.753659364,0.919619707,0.00023408
Barbados,Births by women aged 15 to 19 ,0.000513854,0.146857442,0.919619707,0.00023408
Barbados,DailyIncome,0,0,0.919619707,0.00023408
Barbados,"Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)",0,0,0.919619707,0.00023408
Barbados,"Infant Mortality Rate (infant deaths per 1,000 live births)",0,0,0.919619707,0.00023408
